DATE_STRIN,LATITUDE,LONGITUDE,LOCATION_N,AREA,COUNTRY,REGION_COD,CAUSE_CODE
4/21/1997,34.617,138.883,MINAMI-IZU,SHIZUOKA,JAPAN,85,0
7/17/1998,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
11/26/1999,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
7/12/1993,42.08,139.43,"SOUTH OF MONAI, OKUSHIRI ISLAND",HOKKAIDO,JAPAN,85,0
6/21/1983,38.567,139.55,NEZUGASEKI,YAMAGATA,JAPAN,85,0
11/26/1999,34.6083,138.2222,OMAEZAKI,SHIZUOKA,JAPAN,85,0
9/8/2002,34.067,139.483,MIYAKE ISLAND,"BONIN IS, TOKYO",JAPAN,85,0
1708/02/13,35.15,139.8,"NAGASHIMA, HACHIJO IS.",MIE,JAPAN,85,0
1732/??/??,33.1,139.767,"HACHIJO ISLAND, JAPAN", ,JAPAN,85,0
9/8/2002,33.1,139.767,"YAENE, HACHIJO ISLAND",TOKYO,JAPAN,85,0
5/16/1968,42.2,139.54,YAMASEDOMARI,HOKKAIDO,JAPAN,85,0
11/26/1999,35.017,138.517,SHIMIZU,WAKAYAMA,JAPAN,85,0
4/21/1997,34.6083,138.2222,OMAEZAKI,SHIZUOKA,JAPAN,85,0
6/21/1983,38.917,139.817,SAKATA,YAMAGATA,JAPAN,85,0
11/2/1931,35.02,138.48,SHIMIZU,WAKAYAMA,JAPAN,85,0
1448/09/19,37.5,138.2,"SADO, JAPAN", ,JAPAN,85,1
11/26/1999,35.017,138.883,UCHIURA,SHIZUOKA,JAPAN,85,0
4/21/1997,35.017,138.883,UCHIURA,SHIZUOKA,JAPAN,85,0
6/13/1984,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
1699/09/08,35.066,138.54,SURUGA BAY,SHIZUOKA,JAPAN,85,0
7/1/2000,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
1433/11/07,34.9,139.5,OFF IZU-OSHIMA, ,JAPAN,85,1
4/21/1997,34.067,139.483,MIYAKE ISLAND,"BONIN IS, TOKYO",JAPAN,85,0
1833/12/07,37.95,139.03,NIIGATA COAST,NIIGATA,JAPAN,85,0
8/6/1984,35.02,138.48,SHIMIZU,WAKAYAMA,JAPAN,85,0
1833/12/07,38,138.5,SADO ISlAND,NIIGATA,JAPAN,85,0
4/1/2014,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
6/12/1968,34.63,138.91,MINATO,IWATE,JAPAN,85,0
6/16/1964,38.183,139.433,"SHONAMI, IWAFUNE",NIIGATA,JAPAN,85,0
9/1/1923,35.209,139.614,NAGAI,KANAGAWA,JAPAN,85,0
4/1/2014,34.6083,138.2222,OMAEZAKI,SHIZUOKA,JAPAN,85,0
6/13/1984,34.217,139.133,KOZUSHIMA,"IZU-OSHIMA, TOKYO",JAPAN,85,0
1406/10/16,34.4,138.4,"SHIZUOKA, JAPAN", ,JAPAN,85,9
9/4/1996,34.617,138.883,MINAMI-IZU,SHIZUOKA,JAPAN,85,0
9/1/1923,35.65,139.8,TOKYO BAY,TOKYO,JAPAN,85,0
5/22/1960,35.65,139.767,TOKYO,TOKYO,JAPAN,85,0
6/13/1984,34.617,138.883,MINAMI-IZU,SHIZUOKA,JAPAN,85,0
1257/10/09,35.2,139.5,"SAGAMI BAY, JAPAN", ,JAPAN,85,1
10/4/1994,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
1877/05/10,35.65,139.8,TOKYO BAY,TOKYO,JAPAN,85,0
9/1/1923,35.05,139.83,TOMIURA,TSHIBA,JAPAN,85,0
1703/12/31,35.309,139.55,KAMAKURA,KANAGAWA,JAPAN,85,0
9/1/1923,35.237,139.602,AKIYA,KANAGAWA,JAPAN,85,0
10/4/1994,34.783,139.383,OKADA,TOKYO,JAPAN,85,0
6/13/1984,33.133,139.8,KAMINATO,TOKYO,JAPAN,85,0
1241/05/22,35.2,139.4,"KAMAKURA, SAGAMI BAY", ,JAPAN,85,1
9/1/1923,35.02,139.05,USAMI,SHIZUOKA,JAPAN,85,0
5/1/1939,38.917,139.817,SAKATA,YAMAGATA,JAPAN,85,0
1868/08/13,34.667,138.95,SHIMODA,SHIZUOKA,JAPAN,85,0
1703/12/30,35.317,139.367,FUJISAWA-HIRATSUKA,KANAGAWA,JAPAN,85,0
6/13/1984,34.067,139.483,MIYAKE ISLAND,"BONIN IS, TOKYO",JAPAN,85,0
9/1/1923,35.276,139.572,HORIUCHI,KANAGAWA,JAPAN,85,0
7/30/2000,33.901,139.376,HONSHU: S COAST, ,JAPAN,85,1
9/1/1923,35.04,139.09,WADAKI,SHIZUOKA,JAPAN,85,0
3/4/1952,34.9,139.133,ITO,SHIZUOKA,JAPAN,85,0
1868/08/13,35.46,139.65,YOKOHAMA,KANAGAWA,JAPAN,85,0
8/1/1940,42.25,139.567,INAHOMISAKI,"OKUSHIRI IS, HOKKAIDO",JAPAN,85,0
1/19/2005,34.217,139.133,KOZUSHIMA,"IZU-OSHIMA, TOKYO",JAPAN,85,0
9/1/1923,35.23,139.65,ZUSHI,KANAGAWA,JAPAN,85,0
7/16/2007,38,138.5,SADO ISLAND,NIIGATA,JAPAN,85,0
6/13/1984,34.783,139.383,OKADA,TOKYO,JAPAN,85,0
8/10/2009,34.743,138.264,HONSHU: S COAST, ,JAPAN,85,1
3/2/1933,35.167,139.617,ABURATSUBO,KANAGAWA,JAPAN,85,0
1/19/2005,34.783,139.383,OKADA,TOKYO,JAPAN,85,0
5/1/1939,39.96,139.82,HAMAMAGUCHI,AKITA,JAPAN,85,0
12/20/1946,36.29,138.24,TORII,WAKAYAMA,JAPAN,85,0
1/19/2005,33.133,139.8,KAMINATO,TOKYO,JAPAN,85,0
1855/11/11,35.65,139.8,TOKAIDO, ,JAPAN,85,1
6/13/1984,33.1,139.767,"YAENE, HACHIJO ISLAND",TOKYO,JAPAN,85,0
9/2/1923,35.089,139.069,ATAMI,SHIZUOKA,JAPAN,85,0
8/31/2012,34.6083,138.2222,OMAEZAKI,SHIZUOKA,JAPAN,85,0
5/7/1964,39.967,139.783,KITA'URA,AKITA,JAPAN,85,0
5/1/1939,39.968,139.78,KITA'URA,AKITA,JAPAN,85,0
1/19/2005,34.05,139.55,TSUBOTA,TOKYO,JAPAN,85,0
1792/05/21,35.305,139.819,FUTSU,CHIBA,JAPAN,85,0
5/22/1960,35.67,139.77,TUKIZI,TOKYO,JAPAN,85,0
8/31/2012,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
1762/10/31,38.1,138.7,NW. HONSHU ISLAND, ,JAPAN,85,1
6/13/1984,33.1,139.767,"YAENE, HACHIJO ISLAND",TOKYO,JAPAN,85,0
5/7/1964,39.865,139.751,MONZEN,AKITA,JAPAN,85,0
4/1/1968,34.217,139.133,KOZUSHIMA,"IZU-OSHIMA, TOKYO",JAPAN,85,0
1/19/2005,34.067,139.483,"AKO, HONSHU",SHIZUOKA,JAPAN,85,0
11/4/1952,34.6,138.85,NAGATSURO,SHIZUOKA,JAPAN,85,0
5/1/1939,39.975,139.76,YUSHIRI,AKITA,JAPAN,85,0
8/1/1968,34.7,139.4,OSHIMA,"IZU-OSHIMA, TOKYO",JAPAN,85,0
1747/03/??,33.1,139.8,"IZU PENINSULA, HACHIJO ISLAND", ,JAPAN,85,0
9/1/1923,35.15,139.15,MANAZURU,KANAGAWA,JAPAN,85,0
12/20/1946,35.3744,139.4347,MATSUBARA,KANAGAWA,JAPAN,85,0
1/19/2005,34.617,138.85,IROZAKI,SHIZUOKA,JAPAN,85,0
12/20/1946,34.78,139.45,OKATA,TOKUSHIMA,JAPAN,85,0
12/7/1944,34.667,138.967,KOSHIGOE,SHIZUOKA,JAPAN,85,0
5/22/1960,35.05,139.083,AJIRO,SHIZUOKA,JAPAN,85,0
1/14/1978,34.809,139.259,TOKAIDO, ,JAPAN,85,1
11/4/1952,34.667,138.95,SHIMODA,SHIZUOKA,JAPAN,85,0
5/1/1939,39.98,139.73,NISHIKUROSAWA,AKITA,JAPAN,85,0
11/29/1975,34.617,138.883,MINAMI-IZU,SHIZUOKA,JAPAN,85,0
12/20/1946,35.06,138.53,OKITSU,SHIZUOKA,JAPAN,85,0
12/7/1944,34.617,138.217,MEIWA,SHIZUOKA,JAPAN,85,0
5/22/1960,34.617,138.133,HAMAOKA-KAIGAN,SHIZUOKA,JAPAN,85,0
0863/07/10,37.1,138,NW. HONSHU ISLAND, ,JAPAN,85,3
11/4/1952,35.017,138.883,UCHIURA,SHIZUOKA,JAPAN,85,0
6/16/1964,38.119,138.434,YOSHIZU,NIIGATA,JAPAN,85,0
11/29/1975,33.1,139.767,"YAENE, HACHIJO ISLAND",TOKYO,JAPAN,85,0
5/22/1960,34.9,139.133,ITO,SHIZUOKA,JAPAN,85,0
12/20/1946,36.13,139.45,OSHI,WAKAYAMA,JAPAN,85,0
7/1/2000,34.221,139.131,"KOZU-SHIMA ISLAND, HONSHU", ,JAPAN,85,1
5/1/1939,40,139.7,HATAKA,AKITA,JAPAN,85,0
9/2/1923,35.309,139.55,KAMAKURA,KANAGAWA,JAPAN,85,0
3/11/2011,35.295722,139.555422,"Kanagawa Prefecture, Kanto Region",KANAGAWA,JAPAN,85,0
1/14/1978,34.067,139.483,MIYAKE ISLAND,"BONIN IS, TOKYO",JAPAN,85,0
6/16/1964,38.467,139.25,AWASHIMA (awashimaura),NIIGATA,JAPAN,85,0
3/11/2011,35.332569,139.634753,"Kanagawa Prefecture, Kanto Region",KANAGAWA,JAPAN,85,0
1/14/1978,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
5/1/1939,39.95,139.722,TOGA,AKITA,JAPAN,85,0
5/22/1960,34.967,139.1,ITO(itoshi),SHIZUOKA,JAPAN,85,0
8/10/1968,34.7,139.4,OSHIMA,"IZU-OSHIMA, TOKYO",JAPAN,85,0
1/14/1978,34.683,139.45,HABU,"IZU-OSHIMA, TOKYO",JAPAN,85,0
3/11/1953,33.1,139.767,"YAENE, HACHIJO ISLAND",TOKYO,JAPAN,85,0
1/14/1978,34.783,139.383,OKADA,TOKYO,JAPAN,85,0
1/14/1978,34.783,139.417,SENZU,"IZU-OSHIMA, TOKYO",JAPAN,85,0
1854/12/23,34.88,139.08,KOGA,MIE,JAPAN,85,0
11/25/1953,34.917,139.817,MERA,CHIBA,JAPAN,85,0
11/25/1953,34.6,138.85,HONZE,SHIZUOKA,JAPAN,85,0
1/14/1978,35.3,139.483,ENOSHIMA,KANAGAWA,JAPAN,85,0
1/14/1978,35.233,139.717,KURIHAMA,KANAGAWA,JAPAN,85,0
11/25/1953,34.9,139.133,ITO,SHIZUOKA,JAPAN,85,0
9/1/1923,35.04,139.17,HATSUSHIMA ISLAND,SHIZUOKA,JAPAN,85,0
1/14/1978,35.3,139.317,OISOKO,KANAGAWA,JAPAN,85,0
1854/12/23,34.67,138.97,KAKISAKI,SHIZUOKA,JAPAN,85,0
9/1/1923,34.67,138.98,SOTOURA,SHIZUOKA,JAPAN,85,0
1854/12/23,34.733,138.217,KAWASAKI,SHIZUOKA,JAPAN,85,0
1833/12/07,38.75,139.733,KAMO,YAMAGATA,JAPAN,85,0
1707/10/28,33.1,139.77,HACHIJO ISLAND,TOKYO,JAPAN,85,0
8/18/1927,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
7/1/2000,34.783,139.383,OKADA,TOKYO,JAPAN,85,0
7/1/2000,34.617,138.883,MINAMI-IZU,SHIZUOKA,JAPAN,85,0
7/15/2000,34.783,139.383,OKADA,TOKYO,JAPAN,85,0
1833/12/07,38.776,139.75,MIYAZAWA,YAMAGATA,JAPAN,85,0
7/30/2000,34.067,139.483,MIYAKE ISLAND,"BONIN IS, TOKYO",JAPAN,85,0
1833/12/07,38.75,139.717,ABURATO,YAMAGATA,JAPAN,85,0
5/26/1983,40,139.7,NYUDOZAKI,AKITA,JAPAN,85,0
1833/12/07,38.7167,139.6833,YURA,YAMAGATA,JAPAN,85,0
1833/12/07,38.7,139.654,KOBATAO,YAMAGATA,JAPAN,85,0
5/7/1964,38.083,138.433,RYOTSUKO,NIIGATA,JAPAN,85,0
5/7/1964,38.183,139.433,IWAFUNEKO,NIIGATA,JAPAN,85,0
5/7/1964,37.933,139.067,NIIGATAKO (NISHI),NIIGATA,JAPAN,85,0
5/7/1964,37.967,139.15,NIIGOGAWA,NIIGATA,JAPAN,85,0
5/7/1964,37.867,138.917,SHINKAWA(kako),NIIGATA,JAPAN,85,0
6/17/1973,34.617,138.883,MINAMI-IZU,SHIZUOKA,JAPAN,85,0
6/17/1973,34.6083,138.2222,OMAEZAKI,SHIZUOKA,JAPAN,85,0
6/16/1964,39.867,139.783,TSUBAKI,AKITA,JAPAN,85,0
6/16/1964,38.033,138.25,AIKAWA,NIIGATA,JAPAN,85,0
6/16/1964,37.867,138.417,AKADOMARI,NIIGATA,JAPAN,85,0
6/16/1964,38,138.55,AWABI,NIIGATA,JAPAN,85,0
1/14/1978,34.9,139.133,ITO,SHIZUOKA,JAPAN,85,0
1/14/1978,33.1,139.767,"YAENE, HACHIJO ISLAND",TOKYO,JAPAN,85,0
6/16/1964,37.933,139.05,FUTABA,NIIGATA,JAPAN,85,0
9/1/1923,35.05,139.833,HARAOKA,CHIBA,JAPAN,85,0
6/16/1964,38.517,139.533,FUYA,NIIGATA,JAPAN,85,0
2/26/1961,35.15,139.617,ABURATSUBO,KANAGAWA,JAPAN,85,0
6/16/1964,37.167,138.2,GOTSU,NIIGATA,JAPAN,85,0
2/26/1961,33.1,139.767,"YAENE, HACHIJO ISLAND",TOKYO,JAPAN,85,0
6/16/1964,37.983,138.267,HANIU,NIIGATA,JAPAN,85,0
6/16/1964,38.317,139.45,HAYAKAWA,NIIGATA,JAPAN,85,0
6/16/1964,38.083,138.25,HIMEZU,NIIGATA,JAPAN,85,0
6/16/1964,38.183,139.433,IWAFUNEKO,NIIGATA,JAPAN,85,0
6/16/1964,37.933,138.5,IWAKUBI,NIIGATA,JAPAN,85,0
1589/03/21,34.967,138.383,TOTOMI,SHIZUOKA,JAPAN,85,0
2/3/1923,35.683,139.767,GOFUKUBASHI,TOKYO,JAPAN,85,0
2/3/1923,35.633,139.75,SIBAURA,TOKYO,JAPAN,85,0
2/3/1923,35.3,139.65,YOKOSUKA,KANAGAWA,JAPAN,85,0
12/4/1972,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
8/17/1906,35.167,139.617,ABURATSUBO,KANAGAWA,JAPAN,85,0
8/17/1906,35.66,139.55,MISAKI,WAKAYAMA,JAPAN,85,0
9/1/1923,35.04,139.07,AJIRO,SHIZUOKA,JAPAN,85,0
11/6/1958,34.9,139.133,ITO,SHIZUOKA,JAPAN,85,0
4/5/1990,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
11/6/1958,34.6083,138.2222,OMAEZAKI,SHIZUOKA,JAPAN,85,0
4/5/1990,33.1,139.77,"YAENE, HACHIJO ISLAND",TOKYO,JAPAN,85,0
3/4/1952,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
5/16/1968,34.067,139.483,MIYAKE ISLAND,"BONIN IS, TOKYO",JAPAN,85,0
5/16/1968,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
5/22/1960,35.167,139.833,KANAYAKO,CHIBA,JAPAN,85,0
6/16/1964,38.267,138.433,IWAYAGUCHI,NIIGATA,JAPAN,85,0
6/16/1964,37.533,138.683,IZUMOZAKIKO,NIIGATA,JAPAN,85,0
1/2/1919,35.167,139.617,ABURATSUBO,KANAGAWA,JAPAN,85,0
6/16/1964,37.367,138.533,KASHIWAZAKIKO,NIIGATA,JAPAN,85,0
4/1/1968,39.967,139.783,KITAURAKO,AKITA,JAPAN,85,0
7/17/1980,34.6083,138.2222,OMAEZAKI,SHIZUOKA,JAPAN,85,0
3/4/1952,33.1,139.767,"YAENE, HACHIJO ISLAND",TOKYO,JAPAN,85,0
7/17/1980,35.017,138.883,UCHIURA,SHIZUOKA,JAPAN,85,0
3/4/1952,33.1,139.767,"YAENE, HACHIJO ISLAND",TOKYO,JAPAN,85,0
11/25/1953,34.917,139.817,MERA,CHIBA,JAPAN,85,0
11/25/1953,34.667,138.95,SHIMODA,SHIZUOKA,JAPAN,85,0
11/25/1953,34.917,139.817,TOMISAKI,CHIBA,JAPAN,85,0
5/22/1960,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
5/22/1960,34.633,138.2,JITOUGATA,SHIZUOKA,JAPAN,85,0
12/7/1944,34.6,138.233,OMAEZAKI,SHIZUOKA,JAPAN,85,0
12/7/1944,34.683,138.2,SAGARA,SHIZUOKA,JAPAN,85,0
5/22/1960,34.733,139,KAWATSUHAMA,SHIZUOKA,JAPAN,85,0
12/10/1964,40.4,138.9,NW. HONSHU ISLAND, ,JAPAN,85,1
12/7/1944,34.65,138.967,SUZAKI,SHIZUOKA,JAPAN,85,0
5/8/1974,34.6,138.7,TOKAIDO, ,JAPAN,85,1
5/22/1960,34.65,138.067,OHAMA-KAIGAN,SHIZUOKA,JAPAN,85,0
12/7/1944,35.017,138.883,UCHIURA,SHIZUOKA,JAPAN,85,0
5/22/1960,34.6083,138.2222,OMAEZAKI,SHIZUOKA,JAPAN,85,0
6/21/1983,41.346,139.099,N. HONSHU ISLAND, ,JAPAN,85,1
5/22/1960,35.017,138.517,SHIMIZU,WAKAYAMA,JAPAN,85,0
4/1/1946,34.9,139.133,ITO,SHIZUOKA,JAPAN,85,0
5/22/1960,34.667,138.95,SHIMODA,SHIZUOKA,JAPAN,85,0
6/9/1983,40.237,139.023,"NOSHIRO, JAPAN", ,JAPAN,85,1
5/22/1960,35.133,138.7,TAGONOURA,SHIZUOKA,JAPAN,85,0
4/1/1946,35.017,138.883,UCHIURA,SHIZUOKA,JAPAN,85,0
12/28/1982,33.826,139.434,S. OF HONSHU ISLAND, ,JAPAN,85,1
3/2/1933,35.45,139.65,YOKOHAMA,KANAGAWA,JAPAN,85,0
5/16/1968,34.6083,138.2222,OMAEZAKI,SHIZUOKA,JAPAN,85,0
12/20/1946,34.917,139.817,TOMISAKI,CHIBA,JAPAN,85,0
6/29/1980,34.808,139.181,HONSHU ISLAND, ,JAPAN,85,1
7/25/1970,34.217,139.133,KOZUSHIMA,"IZU-OSHIMA, TOKYO",JAPAN,85,0
2/29/1972,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
12/4/1972,34.217,139.133,KOZUSHIMA,"IZU-OSHIMA, TOKYO",JAPAN,85,0
1802/12/09,37.7,138.3,NW. HONSHU ISLAND, ,JAPAN,85,1
12/12/1979,34.617,138.883,MINAMI-IZU,SHIZUOKA,JAPAN,85,0
7/12/1993,42.536,139.835,BIYA,HOKKAIDO,JAPAN,85,0
1520/04/04,34.63,138.8,SOUTH COAST OF KII PENINSULA, ,JAPAN,85,0
9/29/2009,34.87,139.11,IZU-OSHIMA,TOKYO,JAPAN,85,0
4/19/1965,34.9,139,AICHI PREFECTURE, ,JAPAN,85,1
1703/12/31,34.667,138.95,SHIMODA,SHIZUOKA,JAPAN,85,0
2/29/1972,34.217,139.133,KOZUSHIMA,"IZU-OSHIMA, TOKYO",JAPAN,85,0
9/29/2009,34.067,139.483,MIYAKE ISLAND,"BONIN IS, TOKYO",JAPAN,85,0
1704/01/??,34.8,138.6,SURUGA, ,JAPAN,85,0
2/29/1972,35.15,139.617,ABURATSUBO,KANAGAWA,JAPAN,85,0
1854/12/23,35.14,139.619,MI'URA,KANAGAWA,JAPAN,85,0
1716/??/??,34.73,139.4,OSHIMA ISLAND, ,JAPAN,85,0
2/29/1972,35.3,139.483,ENOSHIMA,KANAGAWA,JAPAN,85,0
3/11/2011,34.6083,138.2222,OMAEZAKI,SHIZUOKA,JAPAN,85,0
8/12/1956,33.8,138.8,IZU PENINSULA, ,JAPAN,85,1
9/29/2009,33.1,139.77,HACHIJO ISLAND,SHIZUOKA,JAPAN,85,0
2/29/1972,35.233,139.717,KURIHAMA,KANAGAWA,JAPAN,85,0
5/22/1960,35.017,138.883,UCHIURA,SHIZUOKA,JAPAN,85,0
3/7/1927,34.63,138.91,MINATO,IWATE,JAPAN,85,0
1856/09/??,35.6,139.7,TOKYO BAY, ,JAPAN,85,9
5/22/1960,34.867,138.333,YAIZU,SHIZUOKA,JAPAN,85,0
7/23/1982,34.217,139.133,KOZUSHIMA,"IZU-OSHIMA, TOKYO",JAPAN,85,0
5/1/1939,40.1,139.5,NW. HONSHU ISLAND, ,JAPAN,85,1
3/7/1927,34.7,139.4,OSHIMA,"IZU-OSHIMA, TOKYO",JAPAN,85,0
7/17/1980,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
2/20/1990,34.706,139.252,JAPAN, ,JAPAN,85,1
7/23/1982,34.617,138.883,MINAMI-IZU,SHIZUOKA,JAPAN,85,0
1854/12/24,34.917,139.817,MERA,CHIBA,JAPAN,85,0
1854/12/23,37.883,139.167,OKAGATA,SHIZUOKA,JAPAN,85,0
7/16/2007,37.57,138.478,HONSHU: W COAST, ,JAPAN,85,1
7/23/1982,34.067,139.483,MIYAKE ISLAND,"BONIN IS, TOKYO",JAPAN,85,0
5/1/1939,39.954,139.722,HAMASHIOYA,AKITA,JAPAN,85,0
5/1/1939,38.82,139.78,HAMANAKA,YAMAGATA,JAPAN,85,0
5/1/1939,39.9,139.736,KAMO,AKITA,JAPAN,85,0
7/23/1982,33.1,139.767,"YAENE, HACHIJO ISLAND",TOKYO,JAPAN,85,0
1854/12/23,34.79,139.39,OSHIMA ISLAND,"IZU-OSHIMA, TOKYO",JAPAN,85,0
5/7/1964,40.4,139,NW. HONSHU ISLAND, ,JAPAN,85,1
5/26/1983,39.9,139.733,KAMOAOSA,AKITA,JAPAN,85,0
1854/12/23,35.017,138.483,SHIMIZU PORT,WAKAYAMA,JAPAN,85,0
9/23/1990,33.267,138.643,"W. OF BONIN ISLANDS, IZU IS., JAPAN", ,JAPAN,85,1
9/1/1923,34.908,139.13,FUTO,SHIZUOKA,JAPAN,85,0
3/11/2011,35.225528,139.713917,"Kanagawa Prefecture, Kanto Region",KANAGAWA,JAPAN,85,0
1857/07/13,34.8,138.3,TOKAIDO, ,JAPAN,85,1
5/26/1983,39.967,139.783,KITAURAKO,AKITA,JAPAN,85,0
9/1/1923,34.77,139.0414,INATORI,SHIZUOKA,JAPAN,85,0
9/1/1923,35.156,139.633,KOAJIRO,KANAGAWA,JAPAN,85,0
1498/09/20,34.7667,138.7667,NISHINA COUNTY,SHIZUOKA,JAPAN,85,0
7/15/2000,34.319,139.26,HONSHU: S COAST, ,JAPAN,85,1
5/26/1983,39.867,139.75,MONZEN,AKITA,JAPAN,85,0
1498/07/09,35.309,139.55,KAMAKURA,KANAGAWA,JAPAN,85,0
9/1/1923,35.26,139.694,OTSU,KANAGAWA,JAPAN,85,0
9/1/1923,35.32,139.35,NORTH COAST SAGAMI BAY, ,JAPAN,85,0
1703/12/31,35.65,139.8,TOKYO BAY,TOKYO,JAPAN,85,0
9/1/1923,35.23,139.72,URAGA,KANAGAWA,JAPAN,85,0
1703/12/30,35.6833,139.7833,"REIGAN REGION, TOKYO",TOKYO,JAPAN,85,0
3/11/2011,35.666306,139.787833,"Tokyo Prefecture, Kanto Region",TOKYO,JAPAN,85,0
3/11/2011,34.673556,138.945444,"Shizuoka Prefecture, Tokai Region",SHIZUOKA,JAPAN,85,0
1833/12/07,38.615,139.603,YUATSUMI,YAMAGATA,JAPAN,85,0
9/1/1923,35.132,139.619,DJOGASHIMA ISLAND,KANAGAWA,JAPAN,85,0
1833/12/07,38.605,139.575,OIWAGAWA,YAMAGATA,JAPAN,85,0
3/11/2011,34.667,138.95,SHIMODA,SHIZUOKA,JAPAN,85,0
9/1/1923,35.3497,139.6487,FUKUURA,SHIZUOKA,JAPAN,85,0
1833/12/07,38.567,139.55,NEZUGASEKI,YAMAGATA,JAPAN,85,0
9/1/1923,34.938,139.82,HEISAURA GULF,CHIBA,JAPAN,85,0
6/16/1964,38.0667,138.5667,SUIZU,NIIGATA,JAPAN,85,0
1403/12/??,34.63,138.8,SOUTH  COAST OF KII PENINSULA, ,JAPAN,85,0
1833/12/07,37.835,138.23,"TANOURA, SADO ISLAND",NIIGATA,JAPAN,85,0
1633/03/01,34.8,139.06,"IZU PENINSULA, HONSHU",SHIZUOKA,JAPAN,85,0
1833/12/07,37.81,138.267,"OGI, SADO ISLAND",NIIGATA,JAPAN,85,0
1816/12/20,34.755,138.783,MATSUZAKI,SHIZUOKA,JAPAN,85,0
1833/12/07,38.197,138.334,"TAKACHI, SADO ISLAND",NIIGATA,JAPAN,85,0
9/1/1923,34.667,138.95,SHIMODA,SHIZUOKA,JAPAN,85,0
1833/12/07,38.29,138.44,"MASARAGAWA, SADO ISLAND",NIIGATA,JAPAN,85,0
5/1/1939,38.096,138.4343,"MINAMIHIRASAWA, SADO ISLAND",NIIGATA,JAPAN,85,0
1747/03/??,33.1,139.77,HACHIJO ISLAND,TOKYO,JAPAN,85,0
2/26/1961,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
5/7/1964,38.917,139.817,SAKATA,YAMAGATA,JAPAN,85,0
5/7/1964,37.92,139.05,NIIGATA (NISHI),NIIGATA,JAPAN,85,0
4/1/1968,34.617,138.883,MINAMI-IZU,SHIZUOKA,JAPAN,85,0
5/7/1964,37.183,138.25,NAOETSUKO,NIIGATA,JAPAN,85,0
8/10/1968,34.617,138.883,MINAMI-IZU,SHIZUOKA,JAPAN,85,0
1896/01/09,34.92,139.826,MERA,CHIBA,JAPAN,85,0
9/1/1923,35.3,139.48,ENOSHIMA ISLAND,KANAGAWA,JAPAN,85,0
5/16/1968,35.283,139.65,YOKOSUKA,KANAGAWA,JAPAN,85,0
5/16/1968,34.617,138.883,MINAMI-IZU,SHIZUOKA,JAPAN,85,0
9/26/1952,33.1,139.767,"YAENE, HACHIJO ISLAND",TOKYO,JAPAN,85,0
9/24/1952,33.1,139.767,"YAENE, HACHIJO ISLAND",TOKYO,JAPAN,85,0
8/14/1968,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
6/16/1964,37.8,138.267,OGI,NIIGATA,JAPAN,85,0
3/11/2011,35.20125,139.677083,"Kanagawa Prefecture, Kanto Region",KANAGAWA,JAPAN,85,0
10/18/1995,35.017,138.883,UCHIURA,SHIZUOKA,JAPAN,85,0
9/1/1923,35.531,139.742,HINODE,KANAGAWA,JAPAN,85,0
9/1/1923,35.296,139.558,KOTSUBO,KANAGAWA,JAPAN,85,0
3/11/2011,35.131611,139.838194,"Tshiba Prefecture, Kanto Region",TSHIBA,JAPAN,85,0
9/1/1923,35.25,139.16,ODAWARA,KANAGAWA,JAPAN,85,0
3/11/2011,35.017,138.883,UCHIURA,SHIZUOKA,JAPAN,85,0
9/1/1923,34.9213,139.8265,TOMISAKI,CHIBA,JAPAN,85,0
9/1/1923,35.158,139.62,ABURATSUBO,KANAGAWA,JAPAN,85,0
4/5/1990,34.783,139.383,OKADA,TOKYO,JAPAN,85,0
9/23/1990,33.1,139.767,"YAENE, HACHIJO ISLAND",TOKYO,JAPAN,85,0
7/30/1995,35.017,138.883,UCHIURA,SHIZUOKA,JAPAN,85,0
10/19/1995,34.9189,139.825,MERA,CHIBA,JAPAN,85,0
6/16/1964,38,138.283,SAWANE,NIIGATA,JAPAN,85,0
1495/09/12,35.283,139.567,YUIGAHAMA,KANAGAWA,JAPAN,85,0
9/7/1918,35.167,139.617,ABURATSUBO,KANAGAWA,JAPAN,85,0
3/11/2011,34.9,139.8333,NEMOTO,CHIBA,JAPAN,85,0
3/11/1953,33.1,139.77,HACHIJO ISLAND,TOKYO,JAPAN,85,0
3/11/2011,34.917,139.817,MERA,CHIBA,JAPAN,85,0
1606/01/23,33.1,139.77,HACHIJO ISLAND,TOKYO,JAPAN,85,0
